Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
1450,Brigadoon: Marin to Melan,"Adventure, Comedy, Drama, Mecha, Sci-Fi",TV,26,7.44,5636
2649,Doraemon: Obaachan no Omoide,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.44,835
117,El Hazard: The Magnificent World,"Adventure, Comedy, Fantasy, Romance",OVA,7,7.44,10130
1250,Erementar Gerad,"Adventure, Comedy, Fantasy, Magic, Romance, Super Power",TV,26,7.44,63193
653,Galaxy Angel 3,"Comedy, Sci-Fi",TV,26,7.44,6244
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"Action, Comedy, Harem, Parody, Romance",OVA,1,7.44,26587
191,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,7.44,45137
20221,Minami-ke Natsuyasumi,"Comedy, Slice of Life",OVA,1,7.44,9580
3655,Nabari no Ou,"Action, Comedy, Drama, Fantasy, Shounen, Supernatural",TV,26,7.44,107384
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7.44,86942
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.44,35357
1094,One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.44,19649
18041,Rozen Maiden (2013),"Action, Comedy, Drama, Magic, Seinen",TV,13,7.44,46117
8022,Tegamibachi Gakuen,Comedy,Special,25,7.44,6649
485,Damekko Doubutsu,Comedy,TV,26,7.43,8024
2512,Detective Conan OVA 02: 16 Suspects,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.43,8548
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.43,1034
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",TV,30,7.43,1700
15699,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",TV,12,7.43,84442
30991,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,"Comedy, School, Seinen, Slice of Life",OVA,1,7.43,21413
14753,Hori-san to Miyamura-kun,"Comedy, Romance, School, Shounen",OVA,3,7.43,26535
3958,Kannagi,"Comedy, School, Shounen, Supernatural",TV,13,7.43,94202
1722,Nagasarete Airantou,"Comedy, Ecchi, Fantasy, Harem, Romance",TV,26,7.43,52817
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.43,108170
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.43,17175
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,7.43,194791
108,Ou Dorobou Jing in Seventh Heaven,"Adventure, Comedy, Fantasy, Psychological, Shounen",OVA,3,7.43,8561
161,Peace Maker Kurogane,"Action, Comedy, Historical, Samurai, Shounen",TV,24,7.43,35123
527,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",TV,276,7.43,229157
4664,Rurouni Kenshin: Special Techniques,"Action, Comedy, Samurai",Special,1,7.43,6677
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",TV,12,7.43,30363
1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",OVA,3,7.43,13842
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",Special,1,7.44,5533
3036,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854
25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,7.43,208796
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"Action, Comedy, School, Shounen",Special,1,7.42,29382
5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625
2677,Doraemon Movie 11: Nobita to Animal Planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"Adventure, Comedy",Movie,1,7.42,1817
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.42,754
21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",TV,12,7.42,55536
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,"Comedy, Music, Shounen, Supernatural",OVA,1,7.42,57797
10536,Kimi ni Todoke 2nd Season Specials,"Comedy, Romance, Shoujo",Special,3,7.42,23498
17259,Kuroko no Basket: Oshaberi Shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,23937
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,7.42,25098
738,M√ÑR,"Action, Adventure, Comedy, Fantasy, Shounen",TV,102,7.42,28968
443,Onegai‚?ÜTeacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,32134
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","Comedy, Romance, School",OVA,1,7.42,35583
867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,12755
869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,12909
2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,4029
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590
5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177
3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,980
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973
20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,7.41,133571
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao‚ô•,"Comedy, School, Shoujo",Special,1,7.41,41241
16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,1123
3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837
10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977
2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,11411
2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,2602
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758
20479,Choujigen Game Neptune The Animation OVA,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Movie,1,7.4,704
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",Movie,1,7.4,1773
30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,0,7.4,111443
12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882
99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,5423
5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,30098
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,20660
4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",TV,52,7.4,1962
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,12944
3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",OVA,3,7.39,4238
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",Movie,1,7.39,1277
2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
27525,Fate/kaleid liner Prisma‚?ÜIllya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,42499
664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,24987
4639,Gosenzo-sama Banbanzai!,"Comedy, Sci-Fi",OVA,6,7.39,2095
386,H2,"Comedy, Romance, Shounen, Sports",TV,41,7.39,4450
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845
6512,Nyan Koi!,"Comedy, Harem, Romance",TV,12,7.39,142264
8423,Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports",OVA,2,7.39,2167
418,Ranma ¬Ω: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Movie,1,7.39,13073
6713,Ranma ¬Ω: Nettou Uta Gassen,"Comedy, Music",OVA,2,7.39,3676
2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,3420
1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573
3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,12148
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,16046
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,1628
306,Abenobashi Mahou‚?ÜShoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,47752
32977,Aggressive Retsuko,"Comedy, Music",TV,0,7.38,5465
11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.38,1139
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.38,7627
1858,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life",TV,12,7.38,19315
9013,Kuruneko Season 2,"Comedy, Slice of Life",TV,49,7.38,675
1432,Lupin III: Fuuma Ichizoku no Inbou,"Action, Adventure, Comedy, Shounen",Movie,1,7.38,4018
3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life",TV,30,7.38,1096
2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,7.38,8221
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,7.38,145982
10825,Ranma ¬Ω: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",OVA,1,7.38,2242
4015,School Rumble San Gakki,"Comedy, Romance, School, Shounen",OVA,2,7.38,41898
30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",TV,12,7.38,16736
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,9559
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,15135
6149,Chibi Maruko-chan (1995),"Comedy, Kids, School, Slice of Life",TV,0,7.37,1113
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,3363
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",TV,13,7.37,20581
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,"Adventure, Comedy, Mystery, Shounen",OVA,1,7.37,10294
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.37,7666
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268
2670,Doraemon Movie 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.37,1833
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,2574
655,Galaxy Angel 4,"Comedy, Sci-Fi",TV,13,7.37,5046
22013,Ghost in the Shell: Nyuumon Arise,Comedy,TV,26,7.37,4636
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.37,14240
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Special,6,7.37,18288
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,Movie,1,7.37,1577
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564
8857,Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life",OVA,1,7.37,37342
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.37,18307
9888,Shinryaku! Ika Musume Specials,Comedy,Special,2,7.37,14497
4028,Slayers Revolution,"Adventure, Comedy, Fantasy",TV,13,7.37,23679
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,7.37,34272
10321,Uta no‚?ÜPrince-sama‚ô™ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.37,105723
31178,Uta no‚?ÜPrince-sama‚ô™ Maji Love Legend Star,"Comedy, Harem, Music, Romance, Shoujo",TV,13,7.37,12757
20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",ONA,1,7.37,23937
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.36,151928
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.36,51083
23539,Gudetama,"Comedy, Kids",TV,0,7.36,2348
14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,52569
15379,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,123691
32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,5492
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,20883
190,Love Hina Again,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,7.36,61154
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,1615
8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,129672
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400
415,Tonari no Yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,16442
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",OVA,1,7.36,4277
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,30342
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,126914
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,69683
3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody",TV,50,7.35,801
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,66236
3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",TV,137,7.35,3623
1516,Kirarin‚?ÜRevolution,"Comedy, Drama, Romance, Shoujo",TV,153,7.35,14932
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Shounen",Special,1,7.35,3069
3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",TV,12,7.35,80820
16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,7.35,12922
2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen",Movie,1,7.35,22157
195,Onegai‚?ÜTeacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,7.35,99558
30714,Owari no Seraph: Owaranai Seraph,"Comedy, Police, Shounen, Supernatural, Vampire",Special,9,7.35,22823
21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74,7.35,5359
25647,Sabagebu! Specials,"Action, Comedy, Military, Shoujo",Special,6,7.35,9065
13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,7.35,51997
24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen",Special,4,7.35,4258
16417,Tamako Market,"Comedy, Slice of Life",TV,12,7.35,128529
13677,Ao no Exorcist Movie Special,"Comedy, Parody",Special,1,7.34,20543
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,21212
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,1191
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,849
21635,GJ-bu@,"Comedy, School, Slice of Life",Special,1,7.34,18894
27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Shounen, Supernatural",Special,11,7.34,5870
4550,Hyakko,"Comedy, School, Slice of Life",TV,13,7.34,33112
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,7.34,144370
33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,7.34,1353
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.34,3138
18391,Mini Van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,836
2736,Mojakou,"Comedy, Fantasy, Sci-Fi",TV,74,7.34,1218
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.34,23772
8171,One Piece Recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.34,10147
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.34,23915
107,Ou Dorobou Jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13,7.34,21920
2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.34,38238
173,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,7.34,27358
3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,237563
883,Yuu‚?ÜYuu‚?ÜHakusho: Meikai Shitou-hen - Honoo no Kizuna,"Action, Comedy",Movie,1,7.34,13775
32323,Aishen Qiaokeli-ing...,"Comedy, Harem, Romance, School",ONA,15,7.33,11936
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Action, Comedy, Shounen",Special,1,7.33,13993
9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,7.33,149497
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,1176
2655,Doraemon Movie 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,2139
893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,26104
24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,91049
469,Karin,"Comedy, Romance, School, Shounen, Vampire",TV,24,7.33,106142
5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,125614
837,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,7.33,22431
1422,Lupin III: $1 Money Wars,"Action, Adventure, Comedy, Shounen",Special,1,7.33,2950
7261,Mameshiba,Comedy,Special,24,7.33,3085
1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space",OVA,10,7.33,5006
460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.33,37792
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.33,5765
22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,7.33,76880
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",TV,11,7.33,101326
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.33,34305
100,Shin Shirayuki-hime Densetsu Pr√©tear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,7.33,37394
10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,7.32,62753
15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962
15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,60139
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",TV,104,7.32,3782
1886,Fushigiboshi no‚?ÜFutagohime Gyu!,"Comedy, Magic, Shoujo",TV,52,7.32,2387
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.32,101287
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,7.32,46415
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,64307
52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,26,7.32,39758
4195,Kodomo no Jikan: Ni Gakki,"Comedy, Ecchi, School",OVA,3,7.32,20256
3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",OVA,1,7.32,21824
1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,7.32,4296
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,49,7.32,7878
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.32,10373
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,7.32,156116
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.32,42389
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7289
866,Slayers Premium,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.32,13008
10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,25760
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",OVA,3,7.32,9893
18441,Blood Lad: Wagahai wa Neko de wa Nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",OVA,1,7.31,48728
33929,Boku no Hero Academia: Jump Festa 2016 Special,"Action, Comedy, School, Shounen, Super Power",Special,1,7.32,17401
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.31,8252
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.31,18178
15617,Jinrui wa Suitai Shimashita Specials,"Comedy, Fantasy, Seinen",Special,6,7.31,11459
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1,7.31,40858
